sample_id,query_id,query_en,query_zh,query_type,pos_doc_id,pos_page_idx,pos_image_path,neg_doc_id,neg_page_idx,neg_image_path,neg_source
auto_00597_same_doc_far,auto_00597,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,kinova_gen3_user_guide,122,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0122.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00598_bm25,auto_00598,Which page discusses 'Confi gurable item'?,哪一页介绍了“Confi gurable item”相关内容？,fact,kinova_gen3_user_guide,122,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0122.png,kinova_gen3_user_guide,117,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0117.png,bm25_hard
auto_00598_adjacent_prev,auto_00598,Which page discusses 'Confi gurable item'?,哪一页介绍了“Confi gurable item”相关内容？,fact,kinova_gen3_user_guide,122,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0122.png,kinova_gen3_user_guide,121,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0121.png,adjacent_prev
auto_00598_same_doc_far,auto_00598,Which page discusses 'Confi gurable item'?,哪一页介绍了“Confi gurable item”相关内容？,fact,kinova_gen3_user_guide,122,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0122.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00599_bm25,auto_00599,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00599_adjacent_prev,auto_00599,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,kinova_gen3_user_guide,123,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0123.png,adjacent_prev
auto_00599_same_doc_far,auto_00599,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00600_bm25,auto_00600,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,bm25_hard
auto_00600_adjacent_prev,auto_00600,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,kinova_gen3_user_guide,123,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0123.png,adjacent_prev
auto_00600_same_doc_far,auto_00600,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00601_bm25,auto_00601,Which page discusses 'Confi gurable item'?,哪一页介绍了“Confi gurable item”相关内容？,fact,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,kinova_gen3_user_guide,117,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0117.png,bm25_hard
auto_00601_adjacent_prev,auto_00601,Which page discusses 'Confi gurable item'?,哪一页介绍了“Confi gurable item”相关内容？,fact,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,kinova_gen3_user_guide,123,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0123.png,adjacent_prev
auto_00601_same_doc_far,auto_00601,Which page discusses 'Confi gurable item'?,哪一页介绍了“Confi gurable item”相关内容？,fact,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00602_bm25,auto_00602,Which page describes safety related information?,哪一页介绍了安全说明相关内容？,semantic,kinova_gen3_user_guide,125,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0125.png,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,bm25_hard
auto_00602_same_doc_far,auto_00602,Which page describes safety related information?,哪一页介绍了安全说明相关内容？,semantic,kinova_gen3_user_guide,125,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0125.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00603_bm25,auto_00603,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,kinova_gen3_user_guide,125,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0125.png,kinova_gen3_user_guide,188,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0188.png,bm25_hard
auto_00603_adjacent_prev,auto_00603,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,kinova_gen3_user_guide,125,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0125.png,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,adjacent_prev
auto_00603_same_doc_far,auto_00603,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,kinova_gen3_user_guide,125,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0125.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00604_bm25,auto_00604,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,kinova_gen3_user_guide,126,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0126.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00604_adjacent_prev,auto_00604,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,kinova_gen3_user_guide,126,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0126.png,kinova_gen3_user_guide,125,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0125.png,adjacent_prev
auto_00604_same_doc_far,auto_00604,What specification about sensor is given on this page?,这页中关于传感器的参数是什么？,fact,kinova_gen3_user_guide,126,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0126.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00605_bm25,auto_00605,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,kinova_gen3_user_guide,126,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0126.png,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,bm25_hard
auto_00605_adjacent_prev,auto_00605,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,kinova_gen3_user_guide,126,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0126.png,kinova_gen3_user_guide,125,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0125.png,adjacent_prev
auto_00605_same_doc_far,auto_00605,Which page mentions sensor related specifications?,哪一页提到了传感器相关参数？,fact,kinova_gen3_user_guide,126,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0126.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00606_bm25,auto_00606,Which page discusses 'lower'?,哪一页介绍了“lower”相关内容？,fact,kinova_gen3_user_guide,126,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0126.png,kinova_gen3_user_guide,179,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0179.png,bm25_hard
auto_00606_adjacent_prev,auto_00606,Which page discusses 'lower'?,哪一页介绍了“lower”相关内容？,fact,kinova_gen3_user_guide,126,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0126.png,kinova_gen3_user_guide,125,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0125.png,adjacent_prev
auto_00606_same_doc_far,auto_00606,Which page discusses 'lower'?,哪一页介绍了“lower”相关内容？,fact,kinova_gen3_user_guide,126,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0126.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00607_bm25,auto_00607,Which page describes safety related information?,哪一页介绍了安全说明相关内容？,semantic,kinova_gen3_user_guide,127,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0127.png,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,bm25_hard
auto_00607_adjacent_prev,auto_00607,Which page describes safety related information?,哪一页介绍了安全说明相关内容？,semantic,kinova_gen3_user_guide,127,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0127.png,kinova_gen3_user_guide,126,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0126.png,adjacent_prev
auto_00607_same_doc_far,auto_00607,Which page describes safety related information?,哪一页介绍了安全说明相关内容？,semantic,kinova_gen3_user_guide,127,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0127.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00608_bm25,auto_00608,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,kinova_gen3_user_guide,127,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0127.png,kinova_gen3_user_guide,188,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0188.png,bm25_hard
auto_00608_adjacent_prev,auto_00608,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,kinova_gen3_user_guide,127,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0127.png,kinova_gen3_user_guide,126,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0126.png,adjacent_prev
auto_00608_same_doc_far,auto_00608,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,kinova_gen3_user_guide,127,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0127.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00611_bm25,auto_00611,Which page contains the specification value 0.0A?,哪一页包含参数值 0.0A？,fact,kinova_gen3_user_guide,128,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0128.png,kinova_gen3_user_guide,147,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0147.png,bm25_hard
auto_00611_adjacent_prev,auto_00611,Which page contains the specification value 0.0A?,哪一页包含参数值 0.0A？,fact,kinova_gen3_user_guide,128,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0128.png,kinova_gen3_user_guide,127,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0127.png,adjacent_prev
auto_00611_same_doc_far,auto_00611,Which page contains the specification value 0.0A?,哪一页包含参数值 0.0A？,fact,kinova_gen3_user_guide,128,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0128.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00609_bm25,auto_00609,What specification about torque is given on this page?,这页中关于力矩的参数是什么？,fact,kinova_gen3_user_guide,128,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0128.png,kinova_gen3_user_guide,174,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0174.png,bm25_hard
auto_00609_adjacent_prev,auto_00609,What specification about torque is given on this page?,这页中关于力矩的参数是什么？,fact,kinova_gen3_user_guide,128,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0128.png,kinova_gen3_user_guide,127,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0127.png,adjacent_prev
auto_00609_same_doc_far,auto_00609,What specification about torque is given on this page?,这页中关于力矩的参数是什么？,fact,kinova_gen3_user_guide,128,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0128.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00610_bm25,auto_00610,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,kinova_gen3_user_guide,128,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0128.png,ur5e_user_manual,67,/users/xyk/robotdoc-rag/data/pages/ur5e_user_manual/page_0067.png,bm25_hard
auto_00610_adjacent_prev,auto_00610,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,kinova_gen3_user_guide,128,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0128.png,kinova_gen3_user_guide,127,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0127.png,adjacent_prev
auto_00610_same_doc_far,auto_00610,Which page mentions torque related specifications?,哪一页提到了力矩相关参数？,fact,kinova_gen3_user_guide,128,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0128.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00612_bm25,auto_00612,Which page describes safety related information?,哪一页介绍了安全说明相关内容？,semantic,kinova_gen3_user_guide,129,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0129.png,kinova_gen3_user_guide,124,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0124.png,bm25_hard
auto_00612_adjacent_prev,auto_00612,Which page describes safety related information?,哪一页介绍了安全说明相关内容？,semantic,kinova_gen3_user_guide,129,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0129.png,kinova_gen3_user_guide,128,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0128.png,adjacent_prev
auto_00612_same_doc_far,auto_00612,Which page describes safety related information?,哪一页介绍了安全说明相关内容？,semantic,kinova_gen3_user_guide,129,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0129.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00613_bm25,auto_00613,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,kinova_gen3_user_guide,129,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0129.png,kinova_gen3_user_guide,188,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0188.png,bm25_hard
auto_00613_adjacent_prev,auto_00613,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,kinova_gen3_user_guide,129,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0129.png,kinova_gen3_user_guide,128,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0128.png,adjacent_prev
auto_00613_same_doc_far,auto_00613,What safety topic is mainly explained on this page?,这页主要讲的是哪方面的安全说明内容？,semantic,kinova_gen3_user_guide,129,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0129.png,kinova_gen3_user_guide,0,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0000.png,same_doc_far
auto_00614_bm25,auto_00614,Which page describes overview related information?,哪一页介绍了overview相关内容？,semantic,kinova_gen3_user_guide,131,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0131.png,kinova_gen3_user_guide,135,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0135.png,bm25_hard
auto_00614_adjacent_prev,auto_00614,Which page describes overview related information?,哪一页介绍了overview相关内容？,semantic,kinova_gen3_user_guide,131,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0131.png,kinova_gen3_user_guide,130,/users/xyk/robotdoc-rag/data/pages/kinova_gen3_user_guide/page_0130.png,adjacent_prev
